time,particle,x,y,z,u,v,w,temp,pres
0.300029,0,0.100478,-0.891693,0.000000,-0.200215,-0.130040,0.000000,281.251510,6.606055
0.300029,0,0.108823,-0.896214,0.000000,-0.048255,-0.082399,0.000000,280.544764,6.593164
0.300029,0,0.083838,-0.892834,0.000000,-0.474900,-0.410746,0.000000,15.859103,6.555228
0.300029,0,0.101527,-0.886725,0.000000,-0.167911,-0.348341,0.000000,28.838659,6.459104
0.300029,0,0.110214,-0.886499,0.000000,0.024804,-0.272085,0.000000,281.980068,6.638695
0.300029,0,0.103005,-0.882543,0.000000,-0.022846,-0.139641,0.000000,0.000000,5.836948
0.300029,0,0.106659,-0.865669,0.000000,-0.027831,-0.649389,0.000000,0.000000,0.418078
0.300029,0,0.109554,-0.860128,0.000000,-0.010263,-0.654649,0.000000,0.000000,0.000000
0.300029,0,0.078524,-0.883360,0.000000,-0.166909,-0.777455,0.000000,0.000000,0.000000
0.300029,0,0.023536,-0.912709,0.000000,0.045680,-0.020442,0.000000,97.582908,6.570734
0.300029,0,0.022368,-0.912544,0.000000,0.042621,0.039213,0.000000,44.843721,6.526782
0.300029,0,0.019559,-0.915014,0.000000,-0.005030,-0.020883,0.000000,27.072220,6.483234
0.300029,0,0.032170,-0.914289,0.000000,0.081192,-0.028649,0.000000,138.928752,6.570727
0.300029,0,0.048292,-0.912562,0.000000,0.193377,-0.010786,0.000000,0.000000,6.533267
0.300029,0,0.051607,-0.913277,0.000000,0.191870,-0.012132,0.000000,12.774700,6.533219
0.300029,0,0.053479,-0.914141,0.000000,0.162615,-0.016142,0.000000,117.335412,6.605674
0.300029,0,0.072767,-0.913396,0.000000,0.243017,-0.004152,0.000000,200.460435,6.560900
0.300029,0,0.070117,-0.913061,0.000000,0.259661,0.024739,0.000000,147.074130,6.534063
0.300029,0,0.073535,-0.914086,0.000000,0.223475,-0.011234,0.000000,189.383630,6.521994
0.300029,0,0.081237,-0.912514,0.000000,0.158901,0.010921,0.000000,232.150137,6.554071
0.300029,0,0.087433,-0.909607,0.000000,0.074767,0.081996,0.000000,198.201678,6.545067
0.300029,0,0.089849,-0.911229,0.000000,0.065906,0.087737,0.000000,296.915700,6.639576
0.300029,0,0.091181,-0.900772,0.000000,-0.201631,-0.025082,0.000000,417.912331,6.722380
0.300029,0,0.094669,-0.908795,0.000000,-0.028039,-0.017720,0.000000,123.190879,6.502639
0.300029,0,0.098541,-0.903256,0.000000,-0.060313,-0.002778,0.000000,247.474070,6.541461
0.300029,0,0.096593,-0.900614,0.000000,-0.206457,0.024295,0.000000,279.368692,6.581472
0.300029,0,0.093412,-0.894270,0.000000,-0.311763,-0.054790,0.000000,0.000000,6.444931
0.300029,0,0.103847,-0.905998,0.000000,-0.020639,-0.017065,0.000000,295.039067,6.581856
0.300029,0,0.102264,-0.913321,0.000000,-0.076513,0.022749,0.000000,146.096519,6.469909
0.300029,0,0.105899,-0.901906,0.000000,-0.054283,-0.078599,0.000000,170.385195,6.493123
0.300029,0,0.103802,-0.900659,0.000000,-0.089170,-0.087014,0.000000,114.680334,6.439133
0.300029,0,0.108953,-0.909527,0.000000,-0.014050,0.001957,0.000000,244.551412,6.513331
0.300029,0,0.108245,-0.894275,0.000000,-0.059858,-0.196575,0.000000,267.951683,6.570478
0.300029,0,0.101320,-0.893364,0.000000,-0.154720,-0.184401,0.000000,214.117892,6.524206
0.300029,0,0.086044,-0.891841,0.000000,-0.426949,-0.377306,0.000000,0.000000,6.551931
0.300029,0,0.104111,-0.888905,0.000000,-0.130998,-0.268177,0.000000,90.990247,6.425351
0.300029,0,0.101227,-0.887535,0.000000,-0.063564,-0.156535,0.000000,105.676391,6.513002
0.300029,0,0.102535,-0.883827,0.000000,-0.242737,-0.211709,0.000000,57.956645,6.548088
0.300029,0,0.098246,-0.884982,0.000000,-0.209461,-0.314490,0.000000,5.887592,6.536763
0.300029,0,0.109883,-0.883219,0.000000,-0.004353,-0.402584,0.000000,0.000000,5.899600
0.300029,0,0.104971,-0.845161,0.000000,-0.046439,-0.572327,0.000000,0.000000,0.000000
0.300029,0,0.094258,-0.860130,0.000000,-0.082892,-0.664332,0.000000,0.000000,0.000000
0.300029,0,0.020245,-0.911563,0.000000,0.040391,-0.013619,0.000000,80.675793,6.581424
0.300029,0,0.018652,-0.913423,0.000000,0.060076,-0.029709,0.000000,58.198663,6.543794
0.300029,0,0.035798,-0.915042,0.000000,0.141455,0.010591,0.000000,67.633712,6.523040
0.300029,0,0.030060,-0.914070,0.000000,0.102658,0.037569,0.000000,82.361901,6.516618
0.300029,0,0.042358,-0.910481,0.000000,0.215087,-0.058930,0.000000,0.000000,6.392855
0.300029,0,0.053976,-0.911474,0.000000,0.223025,-0.005180,0.000000,46.152833,6.561822
0.300029,0,0.060741,-0.915100,0.000000,0.202498,-0.013085,0.000000,109.668215,6.567856
0.300029,0,0.072269,-0.914290,0.000000,0.180481,0.001941,0.000000,161.585097,6.495946
0.300029,0,0.067462,-0.913803,0.000000,0.211965,0.017834,0.000000,153.209600,6.542837
0.300029,0,0.072045,-0.910906,0.000000,0.250736,0.026619,0.000000,102.177568,6.544398
0.300029,0,0.075502,-0.913642,0.000000,0.188126,0.000022,0.000000,202.395084,6.529673
0.300029,0,0.088787,-0.909711,0.000000,0.106809,0.104291,0.000000,209.029913,6.557594
0.300029,0,0.092826,-0.902581,0.000000,-0.123878,0.132996,0.000000,158.077072,6.485809
0.300029,0,0.091505,-0.914509,0.000000,-0.044845,-0.008851,0.000000,155.786681,6.493186
0.300029,0,0.095662,-0.913182,0.000000,0.021820,0.010342,0.000000,195.280747,6.558506
0.300029,0,0.098276,-0.909428,0.000000,0.052915,0.023814,0.000000,115.032411,6.461010
0.300029,0,0.097568,-0.907898,0.000000,-0.075208,0.019915,0.000000,231.309608,6.563388
0.300029,0,0.105454,-0.903850,0.000000,-0.052690,-0.068726,0.000000,112.081311,6.427799
0.300029,0,0.105057,-0.901253,0.000000,-0.018756,-0.050648,0.000000,317.166243,6.634891
0.300029,0,0.103705,-0.901631,0.000000,0.005711,-0.128306,0.000000,259.783855,6.577152
0.300029,0,0.103441,-0.908636,0.000000,-0.078443,0.037204,0.000000,303.134363,6.599082
0.300029,0,0.106891,-0.895648,0.000000,-0.102786,-0.132193,0.000000,304.713432,6.605110
0.300029,0,0.083984,-0.897996,0.000000,-0.463775,-0.451676,0.000000,0.000000,6.300707
0.300029,0,0.107125,-0.894820,0.000000,-0.041861,-0.103182,0.000000,177.999862,6.482493
0.300029,0,0.103993,-0.891012,0.000000,-0.106545,-0.173134,0.000000,194.663453,6.494499
0.300029,0,0.110938,-0.894382,0.000000,0.048278,-0.132204,0.000000,183.153338,6.501829
0.300029,0,0.111005,-0.891855,0.000000,-0.082407,-0.189593,0.000000,171.536732,6.494354
0.300029,0,0.110023,-0.891225,0.000000,0.018198,-0.156414,0.000000,229.850052,6.550102
0.300029,0,0.085928,-0.889025,0.000000,-0.446358,-0.234690,0.000000,0.000000,5.222153
0.300029,0,0.096987,-0.884292,0.000000,-0.262261,-0.313998,0.000000,64.049357,6.552447
0.300029,0,0.091861,-0.886308,0.000000,-0.388248,-0.250592,0.000000,0.000000,6.484794
0.300029,0,0.097310,-0.882856,0.000000,-0.082101,-0.416805,0.000000,0.000000,3.305946
0.300029,0,0.100645,-0.861552,0.000000,-0.044765,-0.666978,0.000000,0.000000,0.239872
0.300029,0,0.010700,-0.911085,0.000000,0.028343,-0.023848,0.000000,42.550236,6.548721
0.300029,0,0.020459,-0.914272,0.000000,0.016966,-0.011519,0.000000,127.487122,6.585329
0.300029,0,0.036384,-0.914280,0.000000,0.127588,0.037957,0.000000,97.943280,6.576023
0.300029,0,0.042070,-0.913738,0.000000,0.204412,0.015593,0.000000,26.816103,6.545521
0.300029,0,0.041250,-0.912192,0.000000,0.133879,-0.060415,0.000000,0.000000,6.532076
0.300029,0,0.052465,-0.912710,0.000000,0.236659,0.029944,0.000000,109.982727,6.626218
0.300029,0,0.057926,-0.913274,0.000000,0.183404,0.028145,0.000000,64.202877,6.549702
0.300029,0,0.075277,-0.909948,0.000000,0.262387,-0.024527,0.000000,111.084445,6.532494
0.300029,0,0.072019,-0.908702,0.000000,0.271808,0.065508,0.000000,12.719901,6.515089
0.300029,0,0.071560,-0.915002,0.000000,0.257413,-0.019020,0.000000,281.417518,6.604737
0.300029,0,0.084102,-0.908702,0.000000,0.148824,0.078597,0.000000,73.974424,6.479022
0.300029,0,0.091864,-0.902633,0.000000,-0.138022,0.132171,0.000000,259.790212,6.590405
0.300029,0,0.094378,-0.907757,0.000000,0.013138,0.030770,0.000000,132.674202,6.503646
0.300029,0,0.094073,-0.905231,0.000000,-0.111074,0.142622,0.000000,283.272821,6.612765
0.300029,0,0.097026,-0.907016,0.000000,-0.077998,0.019040,0.000000,146.757477,6.480096
0.300029,0,0.095655,-0.900231,0.000000,-0.199488,0.044191,0.000000,213.876863,6.532054
0.300029,0,0.100892,-0.902083,0.000000,-0.061044,-0.037111,0.000000,228.974919,6.534169
0.300029,0,0.102743,-0.901344,0.000000,-0.080952,-0.057008,0.000000,286.004922,6.599382
0.300029,0,0.101405,-0.915150,0.000000,-0.067888,0.030651,0.000000,146.340473,6.452929
0.300029,0,0.107011,-0.906179,0.000000,-0.020349,-0.000464,0.000000,212.376890,6.505545
0.300029,0,0.108514,-0.908741,0.000000,-0.016192,-0.037555,0.000000,251.131996,6.522800
0.300029,0,0.108676,-0.897068,0.000000,-0.012877,-0.128134,0.000000,200.618016,6.513123
0.300029,0,0.109380,-0.902106,0.000000,0.017625,-0.131600,0.000000,250.530346,6.572023
0.300029,0,0.108855,-0.899444,0.000000,0.032941,-0.127288,0.000000,217.703152,6.531417
0.300029,0,0.079024,-0.897460,0.000000,-0.571766,-0.535037,0.000000,0.000000,5.246740
0.300029,0,0.109098,-0.913651,0.000000,-0.055285,-0.032139,0.000000,254.401413,6.513259
0.300029,0,0.095926,-0.884681,0.000000,-0.341396,-0.231045,0.000000,0.000000,6.395885
0.300029,0,0.093380,-0.886574,0.000000,-0.276012,-0.325524,0.000000,0.000000,5.944090
0.300029,0,0.087337,-0.888190,0.000000,-0.310225,-0.299741,0.000000,0.000000,1.464093
0.300029,0,0.079911,-0.893386,0.000000,-0.460163,-0.461894,0.000000,0.000000,2.566938
0.300029,0,0.082768,-0.877834,0.000000,-0.152936,-0.723476,0.000000,0.000000,0.000000
0.300029,0,0.076940,-0.907469,0.000000,-0.576257,-0.525612,0.000000,0.000000,4.003096
0.300029,0,0.069326,-0.855530,0.000000,-0.225670,-0.615400,0.000000,0.000000,0.000000
0.300029,0,0.010806,-0.912703,0.000000,-0.001965,-0.031287,0.000000,66.214890,6.540108
0.300029,0,0.015014,-0.913126,0.000000,0.016016,-0.003710,0.000000,24.370183,6.518036
0.300029,0,0.037053,-0.913500,0.000000,0.123237,-0.006494,0.000000,4.447363,6.505878
0.300029,0,0.042077,-0.912443,0.000000,0.152560,-0.017475,0.000000,0.000000,6.509353
0.300029,0,0.036052,-0.912505,0.000000,0.119487,0.023903,0.000000,0.000000,6.464338
0.300029,0,0.048084,-0.914193,0.000000,0.183281,-0.036559,0.000000,12.910350,6.559252
0.300029,0,0.070692,-0.910653,0.000000,0.308058,0.027815,0.000000,116.590480,6.570091
0.300029,0,0.068744,-0.912090,0.000000,0.218058,0.013447,0.000000,139.275622,6.568959
0.300029,0,0.067405,-0.910297,0.000000,0.220533,0.054121,0.000000,0.000000,5.785773
0.300029,0,0.079551,-0.911312,0.000000,0.144409,0.088204,0.000000,158.928520,6.511645
0.300029,0,0.079986,-0.914121,0.000000,0.173815,-0.048663,0.000000,192.019798,6.490125
0.300029,0,0.085108,-0.910456,0.000000,0.135498,0.063034,0.000000,163.225129,6.524112
0.300029,0,0.091269,-0.908177,0.000000,-0.049164,0.033389,0.000000,152.794367,6.532235
0.300029,0,0.094291,-0.906315,0.000000,-0.075636,0.133183,0.000000,150.278196,6.503821
0.300029,0,0.094044,-0.911067,0.000000,0.006903,0.034778,0.000000,183.239796,6.545730
0.300029,0,0.093548,-0.913962,0.000000,0.000428,0.007893,0.000000,224.054874,6.566690
0.300029,0,0.100758,-0.906395,0.000000,-0.031437,0.000987,0.000000,230.760391,6.524243
0.300029,0,0.104097,-0.904108,0.000000,-0.020831,-0.088061,0.000000,203.057921,6.502959
0.300029,0,0.102058,-0.908059,0.000000,-0.031037,0.008530,0.000000,187.132427,6.491652
0.300029,0,0.109676,-0.907952,0.000000,0.021147,-0.027742,0.000000,272.709228,6.542113
0.300029,0,0.103558,-0.915049,0.000000,-0.080022,0.016768,0.000000,223.174872,6.525101
0.300029,0,0.086543,-0.893836,0.000000,-0.463536,-0.248124,0.000000,0.000000,6.483668
0.300029,0,0.109784,-0.894578,0.000000,0.018167,-0.167959,0.000000,228.425501,6.543586
0.300029,0,0.102475,-0.892444,0.000000,-0.096966,-0.252919,0.000000,395.640269,6.680531
0.300029,0,0.098427,-0.892102,0.000000,-0.226115,-0.160625,0.000000,107.581200,6.484302
0.300029,0,0.108047,-0.885896,0.000000,0.012802,-0.330885,0.000000,133.723876,6.521831
0.300029,0,0.084232,-0.893834,0.000000,-0.507467,-0.393099,0.000000,0.000000,6.479735
0.300029,0,0.102719,-0.885026,0.000000,-0.155399,-0.286198,0.000000,89.616989,6.534310
0.300029,0,0.088075,-0.890561,0.000000,-0.380576,-0.302751,0.000000,0.000000,6.241901
0.300029,0,0.089018,-0.888622,0.000000,-0.425532,-0.491446,0.000000,213.254733,6.669555
0.300029,0,0.108902,-0.882678,0.000000,-0.104933,-0.232597,0.000000,0.000000,6.258253
0.300029,0,0.104814,-0.867913,0.000000,-0.024241,-0.712077,0.000000,0.000000,0.050556
0.300029,0,0.106087,-0.836022,0.000000,-0.032064,-0.530386,0.000000,0.000000,0.472319
0.300029,0,0.014067,-0.911507,0.000000,0.011355,-0.022136,0.000000,83.372125,6.616213
0.300029,0,0.015834,-0.912371,0.000000,0.011593,-0.000930,0.000000,61.087050,6.570248
0.300029,0,0.030676,-0.914959,0.000000,0.086082,-0.002180,0.000000,131.950601,6.556480
0.300029,0,0.044270,-0.910302,0.000000,0.162973,-0.031723,0.000000,0.000000,6.410267
0.300029,0,0.049191,-0.913932,0.000000,0.193089,-0.022706,0.000000,0.000000,6.509026
0.300029,0,0.046512,-0.912928,0.000000,0.199048,-0.026158,0.000000,0.000000,6.564143
0.300029,0,0.058519,-0.912569,0.000000,0.253971,-0.005519,0.000000,43.701286,6.536244
0.300029,0,0.060646,-0.911962,0.000000,0.234519,0.028523,0.000000,69.611928,6.564311
0.300029,0,0.069970,-0.908846,0.000000,0.193453,0.015342,0.000000,0.000000,5.932267
0.300029,0,0.084377,-0.913251,0.000000,0.117584,0.034878,0.000000,274.597749,6.585185
0.300029,0,0.087706,-0.912410,0.000000,0.099635,0.053948,0.000000,258.507891,6.583678
0.300029,0,0.093656,-0.907042,0.000000,0.026269,0.119278,0.000000,212.146471,6.579958
0.300029,0,0.091503,-0.913189,0.000000,0.087566,-0.012215,0.000000,217.877617,6.559912
0.300029,0,0.093874,-0.913147,0.000000,0.018025,-0.009008,0.000000,214.740542,6.559842
0.300029,0,0.093608,-0.911840,0.000000,0.007090,0.051106,0.000000,176.128157,6.528988
0.300029,0,0.098152,-0.902183,0.000000,-0.100546,0.025617,0.000000,189.275196,6.495261
0.300029,0,0.098249,-0.896260,0.000000,-0.155462,-0.050978,0.000000,180.219441,6.523940
0.300029,0,0.105967,-0.907526,0.000000,-0.039340,-0.061835,0.000000,234.040172,6.520926
0.300029,0,0.103858,-0.910341,0.000000,-0.096019,-0.051195,0.000000,306.161842,6.617033
0.300029,0,0.107442,-0.913242,0.000000,-0.068236,-0.044249,0.000000,189.506426,6.462111
0.300029,0,0.108454,-0.907950,0.000000,-0.046504,-0.044482,0.000000,312.018506,6.583869
0.300029,0,0.109965,-0.900046,0.000000,-0.052657,-0.125777,0.000000,249.076983,6.567669
0.300029,0,0.105080,-0.894629,0.000000,-0.121162,-0.060272,0.000000,239.613081,6.534497
0.300029,0,0.108590,-0.902820,0.000000,0.002430,-0.067998,0.000000,221.406776,6.537462
0.300029,0,0.108710,-0.890829,0.000000,-0.026958,-0.205451,0.000000,357.339408,6.662052
0.300029,0,0.095627,-0.883845,0.000000,-0.331816,-0.239406,0.000000,216.606700,6.648907
0.300029,0,0.086259,-0.889723,0.000000,-0.365868,-0.187216,0.000000,0.000000,4.198640
0.300029,0,0.088858,-0.887444,0.000000,-0.395336,-0.392520,0.000000,0.000000,2.490226
0.300029,0,0.109490,-0.882243,0.000000,-0.055372,-0.290212,0.000000,141.356905,6.637436
0.300029,0,0.109974,-0.870482,0.000000,-0.009526,-0.667086,0.000000,0.000000,0.312164
0.300029,0,0.105359,-0.883311,0.000000,-0.178036,-0.469256,0.000000,0.000000,3.679870
0.300029,0,0.101015,-0.883496,0.000000,-0.015106,-0.321515,0.000000,0.000000,5.413558
0.300029,0,0.104362,-0.825411,0.000000,-0.033315,-0.484433,0.000000,0.000000,0.000000
0.300029,0,0.019122,-0.914207,0.000000,0.015571,-0.032904,0.000000,64.302134,6.535525
0.300029,0,0.018489,-0.915096,0.000000,-0.035568,-0.008649,0.000000,128.245726,6.597674
0.300029,0,0.040450,-0.911499,0.000000,0.138943,0.030121,0.000000,0.000000,6.515843
0.300029,0,0.040924,-0.910561,0.000000,0.142014,-0.054963,0.000000,32.259761,6.585998
0.300029,0,0.043783,-0.909018,0.000000,0.204059,-0.038650,0.000000,0.000000,6.563322
0.300029,0,0.058446,-0.914084,0.000000,0.171095,0.035323,0.000000,114.568366,6.593810
0.300029,0,0.051861,-0.915073,0.000000,0.220212,0.039115,0.000000,41.609707,6.536528
0.300029,0,0.056305,-0.913727,0.000000,0.217208,-0.017731,0.000000,80.524520,6.561342
0.300029,0,0.061460,-0.914661,0.000000,0.231094,-0.028524,0.000000,85.778174,6.535057
0.300029,0,0.077828,-0.911119,0.000000,0.180795,0.050044,0.000000,156.372160,6.522025
0.300029,0,0.084913,-0.912215,0.000000,0.115361,-0.012911,0.000000,39.016004,6.384331
0.300029,0,0.092905,-0.908827,0.000000,-0.002585,0.144089,0.000000,162.965939,6.544685
0.300029,0,0.092733,-0.911293,0.000000,-0.049984,0.117698,0.000000,172.958531,6.527766
0.300029,0,0.093314,-0.905991,0.000000,-0.078793,0.081582,0.000000,158.507290,6.517175
0.300029,0,0.092243,-0.915008,0.000000,-0.037698,0.018878,0.000000,237.185283,6.580236
0.300029,0,0.097735,-0.910939,0.000000,-0.043134,0.016387,0.000000,178.073431,6.527793
0.300029,0,0.100450,-0.907218,0.000000,-0.015749,-0.045046,0.000000,194.597587,6.498393
0.300029,0,0.104070,-0.911289,0.000000,0.002858,-0.060046,0.000000,130.938194,6.444683
0.300029,0,0.102397,-0.911790,0.000000,-0.105614,0.010843,0.000000,270.056410,6.587280
0.300029,0,0.106878,-0.912189,0.000000,-0.068915,-0.055501,0.000000,265.519119,6.543589
0.300029,0,0.108109,-0.904774,0.000000,-0.055687,-0.055114,0.000000,286.756867,6.591705
0.300029,0,0.107915,-0.896291,0.000000,-0.007734,-0.176423,0.000000,143.006672,6.457204
0.300029,0,0.109924,-0.895609,0.000000,-0.026169,-0.205013,0.000000,115.924598,6.432703
0.300029,0,0.106259,-0.890991,0.000000,-0.060475,-0.227893,0.000000,294.825050,6.589768
0.300029,0,0.092798,-0.889652,0.000000,-0.312751,-0.228120,0.000000,140.005825,6.599955
0.300029,0,0.103006,-0.888378,0.000000,-0.091765,-0.221269,0.000000,251.541743,6.591284
0.300029,0,0.104461,-0.892828,0.000000,-0.034174,-0.143790,0.000000,304.142851,6.587576
0.300029,0,0.095017,-0.887205,0.000000,-0.219998,-0.326107,0.000000,158.948365,6.602761
0.300029,0,0.110132,-0.887312,0.000000,0.007009,-0.308738,0.000000,210.295808,6.546450
0.300029,0,0.099211,-0.868685,0.000000,-0.063405,-0.659881,0.000000,0.000000,0.000000
0.300029,0,0.110935,-0.883795,0.000000,-0.076419,-0.270395,0.000000,0.000000,5.083564
0.300029,0,0.104447,-0.883689,0.000000,-0.206756,-0.469453,0.000000,0.000000,6.449534
0.300029,0,0.081957,-0.874761,0.000000,-0.148737,-0.754986,0.000000,0.000000,0.000000
0.300029,0,0.012524,-0.911474,0.000000,-0.019306,0.009072,0.000000,56.982715,6.564135
0.300029,0,0.014305,-0.912482,0.000000,0.047976,0.010682,0.000000,45.960411,6.550678
0.300029,0,0.033134,-0.915134,0.000000,0.121379,0.007795,0.000000,121.524692,6.542413
0.300029,0,0.039180,-0.912170,0.000000,0.150535,0.020727,0.000000,26.994852,6.566424
0.300029,0,0.044892,-0.911081,0.000000,0.134431,-0.033936,0.000000,0.000000,6.466251
0.300029,0,0.053233,-0.913315,0.000000,0.180213,-0.008886,0.000000,45.921577,6.544214
0.300029,0,0.054819,-0.914464,0.000000,0.147851,0.010923,0.000000,56.126242,6.538573
0.300029,0,0.062385,-0.915023,0.000000,0.178659,0.009303,0.000000,85.766969,6.515105
0.300029,0,0.079951,-0.912447,0.000000,0.206535,0.017465,0.000000,257.345913,6.585265
0.300029,0,0.082382,-0.911644,0.000000,0.162296,0.089008,0.000000,272.779375,6.615792
0.300029,0,0.088213,-0.908659,0.000000,0.137516,0.122760,0.000000,137.960927,6.496896
0.300029,0,0.089214,-0.908664,0.000000,0.018228,0.163274,0.000000,164.979933,6.528014
0.300029,0,0.092573,-0.910042,0.000000,0.029317,0.116719,0.000000,166.500536,6.532081
0.300029,0,0.093681,-0.908697,0.000000,0.010328,0.118884,0.000000,77.265560,6.462305
0.300029,0,0.097500,-0.912550,0.000000,-0.008432,0.040000,0.000000,270.970415,6.632084
0.300029,0,0.099452,-0.906980,0.000000,-0.051947,0.040369,0.000000,231.686010,6.532405
0.300029,0,0.101266,-0.898890,0.000000,-0.148104,-0.057968,0.000000,252.335099,6.577895
0.300029,0,0.102652,-0.902345,0.000000,-0.040857,-0.088282,0.000000,237.071476,6.546547
0.300029,0,0.103825,-0.906820,0.000000,-0.028235,-0.013463,0.000000,220.000258,6.508656
0.300029,0,0.107597,-0.899601,0.000000,-0.051286,-0.078213,0.000000,247.867104,6.558774
0.300029,0,0.107450,-0.903857,0.000000,-0.028119,-0.074419,0.000000,212.621124,6.527355
0.300029,0,0.106973,-0.904970,0.000000,-0.021232,-0.082789,0.000000,199.619954,6.507328
0.300029,0,0.099560,-0.892147,0.000000,-0.135388,-0.130085,0.000000,209.134432,6.552056
0.300029,0,0.102834,-0.891607,0.000000,-0.058848,-0.193907,0.000000,243.987387,6.537780
0.300029,0,0.079655,-0.902780,0.000000,-0.497955,-0.608083,0.000000,813.766169,7.012634
0.300029,0,0.094251,-0.885751,0.000000,-0.267114,-0.343670,0.000000,79.577640,6.495663
0.300029,0,0.090000,-0.890631,0.000000,-0.342049,-0.239771,0.000000,64.039931,6.562044
0.300029,0,0.111143,-0.887141,0.000000,-0.041669,-0.322599,0.000000,96.900717,6.429922
0.300029,0,0.105658,-0.888554,0.000000,-0.038861,-0.156895,0.000000,179.826302,6.507423
0.300029,0,0.091429,-0.885825,0.000000,-0.422940,-0.280359,0.000000,0.000000,3.932039
0.300029,0,0.094933,-0.883037,0.000000,-0.238765,-0.341903,0.000000,167.304775,6.599433
0.300029,0,0.110913,-0.880904,0.000000,-0.023868,-0.184477,0.000000,0.000000,3.912906
0.300029,0,0.107025,-0.863883,0.000000,-0.024399,-0.658393,0.000000,0.000000,0.151946
0.300029,0,0.012287,-0.913188,0.000000,0.018883,-0.007880,0.000000,88.879971,6.559920
0.300029,0,0.038119,-0.911901,0.000000,0.136123,-0.039351,0.000000,0.000000,6.530315
0.300029,0,0.041232,-0.914596,0.000000,0.129447,0.006540,0.000000,111.601810,6.619852
0.300029,0,0.042809,-0.913371,0.000000,0.226612,-0.011137,0.000000,43.654280,6.577059
0.300029,0,0.045405,-0.913417,0.000000,0.144169,-0.008203,0.000000,0.000000,6.550011
0.300029,0,0.044714,-0.915082,0.000000,0.161573,-0.045092,0.000000,47.472478,6.599500
0.300029,0,0.043480,-0.911576,0.000000,0.119139,-0.040430,0.000000,0.000000,6.525291
0.300029,0,0.062909,-0.914033,0.000000,0.213377,-0.016637,0.000000,169.931148,6.607311
0.300029,0,0.071323,-0.910019,0.000000,0.268161,0.085900,0.000000,88.548899,6.551630
0.300029,0,0.084136,-0.910392,0.000000,0.203184,0.052670,0.000000,232.864402,6.602904
0.300029,0,0.077966,-0.912464,0.000000,0.215800,0.001051,0.000000,157.921927,6.498867
0.300029,0,0.088044,-0.913144,0.000000,0.059386,0.056402,0.000000,263.590947,6.582119
0.300029,0,0.089122,-0.912190,0.000000,0.072422,0.076551,0.000000,136.476257,6.479791
0.300029,0,0.094212,-0.909824,0.000000,-0.020898,0.034157,0.000000,202.092065,6.565313
0.300029,0,0.098180,-0.908522,0.000000,-0.036197,0.020107,0.000000,172.755920,6.508902
0.300029,0,0.099019,-0.910877,0.000000,-0.023087,0.071411,0.000000,190.456951,6.530158
0.300029,0,0.099438,-0.903299,0.000000,-0.118092,0.015375,0.000000,258.248290,6.553570
0.300029,0,0.104252,-0.912643,0.000000,-0.085987,-0.060712,0.000000,313.799816,6.614641
0.300029,0,0.104768,-0.905502,0.000000,0.010150,-0.098536,0.000000,208.884642,6.499256
0.300029,0,0.106478,-0.900121,0.000000,0.012399,-0.147539,0.000000,214.752002,6.533788
0.300029,0,0.106835,-0.914041,0.000000,-0.021138,-0.036394,0.000000,334.014803,6.600575
0.300029,0,0.106700,-0.899295,0.000000,-0.095377,-0.122012,0.000000,223.284534,6.535367
0.300029,0,0.109030,-0.904730,0.000000,-0.082348,-0.129091,0.000000,159.691651,6.472393
0.300029,0,0.097987,-0.890701,0.000000,-0.201683,-0.176710,0.000000,136.732970,6.535145
0.300029,0,0.100565,-0.886054,0.000000,-0.123717,-0.321371,0.000000,99.822942,6.571441
0.300029,0,0.106348,-0.892099,0.000000,-0.104402,-0.146240,0.000000,205.572670,6.500521
0.300029,0,0.106047,-0.887505,0.000000,-0.065232,-0.303823,0.000000,146.576970,6.492930
0.300029,0,0.094864,-0.888023,0.000000,-0.213452,-0.230212,0.000000,187.149435,6.633386
0.300029,0,0.101146,-0.881721,0.000000,-0.072871,-0.110016,0.000000,0.000000,0.506981
0.300029,0,0.111120,-0.871622,0.000000,-0.003932,-0.668944,0.000000,0.000000,3.102120
0.300029,0,0.100380,-0.885109,0.000000,-0.150778,-0.226559,0.000000,149.668276,6.637187
0.300029,0,0.098917,-0.873542,0.000000,-0.074689,-0.686648,0.000000,0.000000,0.000000
0.300029,0,0.106929,-0.820352,0.000000,-0.019604,-0.453623,0.000000,0.000000,0.000000
0.300029,0,0.011973,-0.910965,0.000000,-0.023142,0.001771,0.000000,62.020125,6.571360
0.300029,0,0.022681,-0.913631,0.000000,-0.010419,-0.004680,0.000000,23.599530,6.487177
0.300029,0,0.017949,-0.914181,0.000000,-0.011697,0.041731,0.000000,88.882034,6.570053
0.300029,0,0.042751,-0.914563,0.000000,0.096398,0.004482,0.000000,0.000000,6.503033
0.300029,0,0.044751,-0.914001,0.000000,0.176909,-0.018568,0.000000,0.000000,6.439016
0.300029,0,0.041895,-0.909379,0.000000,0.164374,-0.049501,0.000000,3.790036,6.565030
0.300029,0,0.052384,-0.914178,0.000000,0.126067,0.044667,0.000000,0.000000,6.468912
0.300029,0,0.071462,-0.908350,0.000000,0.250710,0.017673,0.000000,0.000000,5.647738
0.300029,0,0.072582,-0.912462,0.000000,0.257951,-0.027605,0.000000,134.880219,6.527568
0.300029,0,0.080521,-0.911731,0.000000,0.177159,0.054773,0.000000,153.004051,6.494656
